wl;150625_000005;150625_132726;150625_132735;150625_132828;150625_132851;150625_132917;150625_132944;150625_133007;150625_133040;150625_133106;150625_133130;150625_133156;150625_133222;150625_134842;150625_134909;150625_134936;150625_135001;150625_135026;150625_135049;150625_135116;150625_135140;150625_135205;150625_135230;150625_135346;150625_135411;150625_135436;150625_135501;150625_135526;150625_135550;150625_135615;150625_135642;150625_135710;150625_135735;150625_135800;150625_135825;150625_135850;150625_135915;150625_135940;150625_140005;150625_140030;150625_140054;150625_140122;150625_140147;150625_140244;150625_140309;150625_140334;150625_140400;150625_140425;150625_140450;150625_140515;150625_140540;150625_140605;150625_140630;150625_140655;150625_140721;150625_140747;150625_140812;150625_140838;150625_140903;150625_140928;150625_140953;150625_141018;150625_141045;150625_141141;150625_141207;150625_141233;150625_141304;150625_141333;150625_141400;150625_141428;150625_141454;150625_141520;150625_141546;150625_141613;150625_141720;150625_141748;150625_141814;150625_141841;150625_141906;150625_141931;150625_141956;150625_142050;150625_142117;150625_142144;150625_142210;150625_142236;150625_142300;150625_142328;150625_142354;150625_142446;150625_142512;150625_142538;150625_142605;150625_142631;150625_142656;150625_142721;150625_142815;150625_142841;150625_142907;150625_143018;150625_143044;150625_143110;150625_143136;150625_143202;150625_143228;150625_143254;150625_143320;150625_143347;150625_143413;150625_143439;150625_143505;150625_143531;150625_143557;150625_143623;150625_143649;150625_143715;150625_143741;150625_143808;150625_143833;150625_143901;150625_143927;150625_143953
338.871530904224;0.00017567114319975494;0.0004227546349524817;0.00021803514566654146;-0.0005683085768171698;5.776768819385291e-05;4.4035123896872506e-05;0.00020327304647276703;0.00015613576548704667;-0.004973015875679785;0.0016147695911051703;0.00046163311329158003;0.0006436267574756686;-0.0011434251740418718;0.0;-0.004653061594685978;-0.0055734165772439925;0.0016925455937092748;0.00026397361972951394;-0.0008411533272972282;-3.96417442049683e-05;-0.0002486697020037366;0.004559550694402915;-0.0010029453229192964;0.0018612125480935043;0.0035397362997233468;0.0003964152560622214;-0.007221482334174742;-0.0011725424600267263;0.0;-0.0036588305350427675;-0.0006827486128906581;0.0013351009174754885;-0.0005186189359352167;-0.0013356810801278779;0.00122658931858745;-0.0009730567038025281;-0.004036538012770003;0.0002848039568182046;0.0012428232260103672;0.0016949359452276631;-0.00023879201156259814;-0.0016192962196097348;-0.0012129134625616406;-0.00305613443584773;-0.001779073988739942;0.002103171631418511;0.0009857222933550085;0.0022685579631986797;0.00144627570324637;-0.0012046946340308709;0.00011536970907770321;0.0023188596739516665;-0.0019758628710431834;-0.0070876277342820405;0.0005104698853265178;0.003080586541990947;0.000365075368397421;-0.02218064905688524;-0.0001253677993851421;0.0006592774419465023;0.0005671942944281475;0.0028588823895796126;-0.0003923481149695242;0.0008260022828129503;8.243008621355396e-05;0.00029820495667794497;0.0006013283469870762;-0.0005085255824981743;-1.6663695848422295e-05;0.00011282264667886989;0.002635432543054602;0.0;0.00011021347450787521;0.00017275133720915856;0.00028052523819560143;0.00024051688193426783;-0.0011590757495952937;-0.000999782094453827;-0.003318907474563313;0.0007268206359510534;-0.006208547942971553;0.00029103528039021873;0.00021224101459766948;-0.0006539164796987908;-0.00045102714764915956;-0.0;0.0007640444991952969;0.0007880837326167109;-3.581711994872866e-05;7.311624394300136e-05;-0.0015105253814501197;-0.00012843738098504285;-0.0011381229915666837;-0.004505571805148351;0.0005335121975686073;-0.0008141765555785464;0.0005081214874890217;2.435462764581497e-05;-0.0006061124704592447;0.0005265951478368668;0.0007313609163286476;-0.00047172500199963726;0.0006883418964007034;0.00025832896524377336;-0.000611551104711392;0.0009757463923425653;-0.011183062340467724;0.0028131048107570195;-0.0011662009966082957;0.00016283505416021;0.0013987252952167852;-0.0016166150763080593;0.003488593867080443;-0.0006353257006581754;-0.00038292091238401727;-0.0003848766433698655;-0.0015749917855256903;-0.0004946290043688958;-0.006490065706332273;0.0031864730497789817;-0.00011817718194089;-6.793890320901534e-05
339.626753019445;0.00036891597823556415;-1.0360442537013637e-05;0.0006313609934710905;0.005059266116526774;-0.00012860143536931566;0.00022003199578978912;0.00046518210164588314;0.00019897053045494213;0.001279892908920405;0.000654698538048177;0.0011661305603604254;-0.0009691992547075148;-0.0006048642880633579;0.0004990232192051876;-0.0006969462957883102;-0.904424723001824;0.0025827321861378477;0.0005975459409252977;-0.00037841793074120804;-6.636909592216012e-05;-0.0018327770785418118;0.0018557794102953763;-0.0002805756628629522;0.0029747258351689033;0.0010445075714154122;0.00024101447096179079;-0.00026747799240433825;-0.00016292388394604658;-0.00020779607363903156;-0.0019618077329501193;-0.0006888247517914558;0.00048479946837498556;0.0011587505541902684;-0.0008304011135299119;0.0024099653585217345;-0.00011096917507590236;-0.0006908851745261797;2.7531060870368558e-05;0.0008349057950655556;0.005479517728880477;-0.00033289824897340947;0.004744778758765263;-0.00010130516213797292;0.00041743307006339236;0.001642047857541467;0.0018287601442545313;-0.00010475241709896661;-0.0005960251636425077;-0.001325239857361229;-0.0005374962512446243;0.0009964704593488926;0.0012329622968537425;-0.0006503078119226444;0.000443053379415191;-0.00011982316763073225;0.002525031162141975;-3.299612068164816e-05;-0.0008357410199087564;-0.00022729474182870744;0.0022388545274844595;-0.00011368236510957114;0.0015364068214709348;-0.0002133585227176571;0.0005085238964354832;4.311570259468754e-06;0.00017263319830706925;-0.0012733672136820279;-5.054593638763127e-05;-3.2572094675836494e-06;0.0007312801690736503;-0.009632030636600208;-8.436345820524018e-05;-0.0016398013723610508;-0.001354094251680673;-8.078084180325902e-06;-0.0002386497847225128;-0.0033024910616911833;-0.000981643536306116;-0.002600618852853361;0.0012242444820877902;0.0009165435354670606;0.00010461497157584487;2.6834465880581367e-05;-0.0016942263857148685;0.0010292209961348209;0.00034404600373459383;0.0009693063891373454;0.0017827916706071119;0.00025771585558091004;0.00028181398407467343;-0.0026685582697968746;-0.0019250278917573168;-0.002759093295979731;-0.00038626996636610103;0.0009084506157697503;0.002085807628050346;0.002291670024605647;-5.7165055939445946e-05;-0.00035679279622219363;0.0003264181357829505;-7.672914026243834e-06;-0.0003949608017091212;0.0001797127216769014;0.0003972435776202213;-0.0002203183244227761;0.0003429365732625676;-0.001338168584934884;0.00055919742310226;0.001328325445913016;0.00013383366799708633;0.00023141275552371977;-0.00027385471361469216;0.0010218133437313824;-0.00021881148820266727;-0.0012355930616511851;-2.5167617380622775e-05;-0.0007714135048971443;0.014211770891223595;-0.0033097096176934945;0.000593900340679098;-0.0001879859379977215;0.00017236095822763923
340.381821617985;-0.0037268373312369938;0.0001342278831021683;0.0005147693097506594;0.013213138590187058;-0.004228943206052848;-0.0051087847963011985;-0.0014195672994678596;-0.0006969962219499442;0.0023909247349747633;3.279513335148985e-05;-0.0007669785239714385;-0.005694078709700698;0.0011301241585405827;-0.0018353924212302399;-0.0009063190759483127;-0.009038226283295012;0.014412440442252119;-0.002522681456024676;-0.005058201010611758;0.06465577574684554;-0.001297592116358073;0.0010855826575371453;0.0009679192661910366;-0.011191313696427924;0.0010403908424635696;0.0009717278137663352;0.00012162441257049923;0.002299498029727178;-0.09379029639356787;-0.004056083646256918;-0.003013155534235396;-0.0016541394287201093;-0.005292998702175091;-0.0034857060276141396;0.00025186902816847856;0.0006326054223233287;0.0012548833398156726;-0.005950290265260758;0.001553061749486605;-0.0009328146098626484;-0.004155045302518852;0.0010624652762496912;0.0005885942079728702;0.0018477482570221642;-0.0004284492977443168;0.027106204855701078;-0.0016456180448749839;4.688424714234929e-05;0.001503609189516857;0.0020752308987286184;-0.0008595252103135595;0.0003383325916099545;0.00018491091973051784;-0.002798673792155916;0.0006674359692975446;-0.0016830383231886928;-0.0006425058877141365;-0.0017714140881877674;6.296254704292039e-05;-0.0026196757651275916;-5.418600533053157e-05;0.00035644593214439335;-0.0011685057285927706;-0.0015110609103526804;-0.0020345834707603833;-0.0003902138232206136;-0.0009484562676093874;0.0005608624069909155;0.0055452418316488256;-0.0034039837471455986;0.0009277416064114752;5.622506685134348e-05;0.001690704173362668;0.00023034268624366348;0.0012899498965387216;0.0020542332897015673;-0.001136292834954545;0.00475489682957929;-0.00043893826065302194;-0.0015993457803386475;0.0002695312103545392;-0.0024645683159187524;0.00031277268380496193;0.000512980470717138;0.0011218794253766225;-0.0010045708189438428;-9.6724175945729e-05;0.005285489987098126;0.0008723999278111864;0.006773181671246817;0.0005480798512849662;-0.0011149857116534597;-0.0023200006371117605;-0.0010643774777828504;0.0015737180080510561;0.00016524464017264668;0.007197583408862911;0.0008722979084980014;-0.0010067175512496643;0.00023153307325677678;-0.00038504998073688465;-0.0009729732307551047;-0.0004161705278586721;-0.0004936340770323158;-2.7425953508925434e-05;0.0007879891944445131;-0.00023444573746941316;-0.0006887595163073666;3.915295287671133e-06;-0.0006317451235731698;0.00040630355511548944;0.00037303693988088393;-0.0001401851569261274;0.0015905334576277101;0.0018955187770689468;-0.0007524930027276297;0.00020076703641948377;-9.528882958557931e-05;0.029903699549048913;-0.0026492091882138586;-6.339467499024314e-05;0.002643015354693419
341.136736628991;0.00345789794341158;-0.0009627626915621553;0.0005259994615856521;-0.0004422268208774996;0.0019683601480788957;-0.0002240613826736249;-0.0018838862007125566;0.0030080865841359402;0.003629771788071937;-0.0017442420053658495;-1.0429262719016694e-05;0.001236229507622265;-0.002167424117270128;0.00699010768058104;0.04692692416434069;-0.0025611999879981092;-0.0009398125608324547;0.00282556440543074;-0.0179081753060463;-0.005383035692034614;-0.0014317366694756605;0.0017173118278429901;0.008336940999922564;-0.11735189469579627;0.009016346500059478;0.007524543074028524;0.0008869013363061393;-0.007979803261034637;0.0002887474304979924;-0.006982641804077729;0.005199481361140687;0.0019001737798328446;0.0006521585441121192;-0.027436130792438833;0.0029157123384210867;4.960961852570371e-05;-0.0007801742133104278;-0.007114786889707066;8.44333840862365e-05;0.000635247801260282;-0.0012299343739540871;0.001274410825241369;-0.0065482774134094385;0.025214576862220464;-0.0026510141728391195;0.06244349809563935;-0.004670927205702899;0.0011856508631567723;0.0017438271421199468;0.0002920487273582993;-0.0012978051611963139;0.0013083829146832559;0.004770034034737135;-0.005417554506301915;0.0024617988551437703;-0.0004414000280283088;5.148186009246188e-05;-0.0032230365356172848;0.00031637356603035003;-0.007549223961770177;-0.0005159333191859563;0.0020911755775416844;-0.0007972315291012033;-0.0031300610103656835;-0.011041279519719472;0.027104759829198927;0.004026044923663597;0.012531368967090195;0.0010798212348733852;0.002663703715550523;-0.0012315217737047183;0.002813608718576619;0.00653472320796079;0.006051579484773629;0.0014378564624779992;-0.00044072188061396357;-0.009002569975535146;0.001222593740153926;-0.002647864555237034;-0.0032793436654549066;-0.003555202451182783;-0.00016049462926546847;-0.0005817728588512712;0.000934758060593253;0.0026177393277827103;0.005148440908947085;0.003681875894813726;0.0032889928791942206;0.000598116120003767;0.019950348946542264;0.0018839134349749357;-0.0015597670913182445;0.01492444661915377;-1.9464113536312115e-05;0.007243740140475546;0.001956143988893387;0.0011115435733517521;0.0007674984651459194;-0.012927281630199513;-0.0005659869605488495;-0.0009522285500679589;0.002365278484875269;0.00023737524997694855;-0.02741435355773439;0.003957099874384928;0.0014099218175542094;-0.002090096789383913;0.0026316223427482544;0.0010592317552852776;-0.0012656083560000947;-0.0005973068315062777;0.005892306087938666;0.00027034354653520493;0.001158140733670504;-0.001185694672322471;-0.0013249340468179378;-0.08343280190873145;0.00017460433054215834;0.00576041550365784;0.01715351400206427;0.00218533976502852;0.00561507218458873
341.891497981608;0.00310295496384094;-0.0027403576340063406;-0.002773068657798179;0.00011378142802520076;-0.009268714078787743;-0.005576268850997355;0.0037958332253718906;0.0018411869331382382;0.001644361390475948;0.0053566610092246406;0.00037811438740405635;0.002167455467501694;0.003669565308363426;0.0015396667235976498;-0.0010100324239747432;-0.0049447623166945275;-0.0042322021710181484;-0.000780136141919423;-0.002605449336358237;-0.11028335487044356;0.002548434723986038;-0.002069941775093302;-0.01730361873200118;-0.0043129866737295405;0.002609834926716161;-0.008238599622601804;-0.0010303119018519164;-0.006962491052295113;0.040971507024043466;-0.0039400235209450405;0.2184966945482593;0.013647993983192172;-0.02695661797702244;-0.002580507888443673;0.004771995958977739;0.0011718778223456451;-0.005870247269119103;-0.8387039128585289;0.008069208200146793;0.0013305346326792852;-0.01007378095664413;0.002962970907448853;-0.039697784721465054;-0.018237554178417676;-0.029488952670032854;0.01721675325083312;-0.000930466454896965;-0.003583846293305735;-0.0014407766707219202;-0.008566715138265133;-0.0012557232966631862;0.0007588699616902934;0.0018248653274097958;-0.0022937717086758103;-0.0004877808888581848;-0.0020850978834210947;0.008271603999613169;-0.003875800768671643;-0.11078639928663155;0.010760660828195451;0.006659177364024234;0.007595030573029052;0.0011022766028793568;-0.006644940434385193;0.0003980525776525275;0.006931427415548591;0.006446091698435604;-0.014532250236981794;0.0026629891372902713;0.0005636936468407044;0.002583825851784052;-0.0009437720071799813;-0.001086702817493913;0.008233258747770481;0.0009156064218913798;0.004622500002435117;0.002766701045559724;0.002708631304892994;0.0035182396851441535;-0.0016641268092047565;0.0006756293212563451;-0.006919205029119697;0.0018342362173247155;-0.007278342705108009;-0.002700177037578943;-0.023805857448845193;-0.006548400293662511;0.0033840058710882734;0.0002968643993474182;0.00010759727697711521;-0.014387187337194997;0.006514498872113482;0.005022760375237595;0.001280488282132665;-0.002133744541565206;0.0013749185971780613;0.0009349472295055511;0.00459960147124546;0.0019958841638119105;0.0005457514402690679;0.005640535255530487;-0.00044416574797904556;0.0007303526554567962;0.2687482273533361;-0.007583471132003667;-0.0026564387642675495;0.0002040637886446932;-0.003833222798110691;0.006948957873359298;-0.006359075366995462;-0.0032572338771552;0.001564676061935365;0.00015742889554304395;-0.00047215779066893046;0.0006865529583745643;-0.0007532941884016828;-0.0009115083538861558;0.002851754946978031;-0.002394473713457154;0.009517235949758892;-0.027722646504765736;0.006701310804221785
342.646105604984;0.005367108195090847;-0.0033617933407033463;-0.015009203502421827;-0.0009697364546293546;0.001483397996131285;-0.0028168515549003687;0.09639842324572696;-0.0030522079748703645;-0.004214834757383032;-0.024422069421496915;-0.014144464311643968;0.001207893380918395;0.021907192253196966;-0.033410456295873005;-0.000287405651845905;0.00031992647612601974;0.0009642047249555371;0.0011845090614845174;0.00265501167286499;-0.0125555690480318;-0.002862202520334251;-0.0031999714378789664;-0.007447851154392027;-0.0005683001540369613;0.02564497893219854;-0.048495596432626284;0.01871729163361634;0.03391779681547369;0.0008346631121925485;0.004065034624635472;-0.004232353601196088;-0.010432933626513246;0.0162705606394336;0.020248823473494854;-0.004863290129163705;-0.0042351732217850956;0.028035128907458816;-0.0030412409233160024;0.0022614494470979156;-0.009566307280653611;0.005833261514970914;0.01192446043303829;0.002154658396899205;-0.027067434338712483;0.01353967820994638;0.0874392149506219;-0.0035696613149735603;-0.005522668032093804;-0.0013257801057679056;0.0015748723053695558;0.0006885890732782089;1.3991112542807188e-05;5.7716850782733334e-05;-0.010474305594311463;0.0005363631780124254;-0.003038684327167505;0.009411864760419426;0.008368448612485105;-0.00033137580629340093;0.017413727043991318;0.0017872833669727937;0.0009667301205175727;0.0017161317211920205;-0.016577230516516384;0.004042901635339348;0.007117131974409635;0.0029929351491303877;-0.004692835639148638;-0.002435938452505682;-0.005045195358011949;0.013844986968077046;-0.0010046427377603101;0.04789731977429646;0.004689120148783192;-0.030231626978727055;-0.023863812832424076;0.009060299890545508;-0.013674715408945232;0.007706785182650163;0.02131999826172222;-0.006885343693490013;0.014346854988287864;-0.02185552253740518;-0.0010272609821233272;0.004680575473733483;-0.005170279744914241;0.0026537250082536716;-0.04808275416184344;-0.0029626063575466763;-0.003889176709571668;0.002790619986140622;0.005359932762240386;0.027186835154537344;0.003945839410183714;-0.008759749745812886;0.003981531765592917;0.002952121066405862;0.000250512741040492;0.00197649331711242;-0.007002045221681195;0.008036801720608036;-0.5907501804259214;0.009948449757807348;0.0024809199944705283;-0.0016348044060606397;-0.007750141227054549;0.003518437991232326;-0.0018371466831048255;0.004469439543215288;-0.003573178266552257;0.002982612617825997;0.00405678161836982;0.002032722933835579;-0.00398020138817539;-0.004396385103434215;0.007393459892600221;0.00012421805720456294;-0.048499667568559834;0.0068980216335207765;0.0030573909204354606;0.0030833830755123562;0.011752677160646484
343.400559428264;0.00017278481859536122;0.018699730091222867;-0.006886551226824557;-0.0007568103366910297;-0.003021755520863616;0.026197335956272546;-0.0010766974767027996;-0.005037595086581847;0.008093644991317801;0.0001424507702133592;-0.00433723625371519;0.0008651811483990213;0.007484577777918517;0.009723269376372407;-0.006177144085626429;0.03168872320772666;-0.0063377856179081945;0.08366156457731337;-0.0019313997565962144;-0.005646556108045995;-0.005540226391713485;-0.008932759132789805;0.04095588073984398;0.004184547705527567;-0.018076848078025867;-0.0015119490456986153;-0.013881797287503736;-0.05512893088144661;0.0024124505672816886;0.026122741369169335;-0.000273005794027852;-0.005477190075445551;0.00604476984037539;0.0031620896530875032;-0.8588585075754843;0.045230108181636114;-0.0007210447119388657;0.011052398688520119;-0.0018081639919584477;0.0298745516401503;0.14831766780404448;0.010332530489153866;0.0074768321606648236;-0.0062022818835826;0.004209390845925254;-0.008744858286255383;0.021144451865503896;-0.02032305240627975;-0.00027307802417531366;-0.001786919762667365;0.0038478107475361117;0.004520180604582028;0.0007003360618323564;-0.015110442153706584;-0.009260180833856385;0.009544032849546014;0.01442153888584019;-0.005557696551746019;-0.0027769725657488175;0.007383361981566217;0.004850978058275836;-0.01449416692471047;-0.00396843944326185;0.00630493752443795;0.0011223549864310294;0.031234974316793545;0.003483868963899825;-0.01101159557618056;0.011138806224111761;0.008777922914283377;-0.06275069139205094;-0.005021074540784569;0.005971819861024152;0.030071601591665238;-0.007899849871419068;0.00023562553700613107;0.0046241854805653135;-0.004208689028206968;0.0029911012053958383;0.00019167383912837739;-0.005308120314482176;0.01188244940000666;0.006428324306159163;0.0068502583212141374;0.00036644947889039015;-0.005900910539332022;-0.0027924477427904823;-0.002002541149687221;-0.004092997091792531;-0.004702005971005071;-0.002296666649217224;-0.000712400058987323;-0.0035443348024568446;0.0034037230571074208;-0.006982852168607624;-0.018257013875154132;-0.0019467897078716376;-0.011099127090785655;0.006437309962687465;-0.003339071553586483;-0.009678320444455582;0.013951376946407345;0.028475830524664885;-0.006008918188037429;0.004944039776332106;0.0018483770273043912;-0.0012977363289527935;-0.005593341710481053;-7.404477658178505e-05;-0.009332222499267377;-0.06532829086978628;0.001179195700071912;0.0008570379806293919;0.0023057634796759645;0.0022020266728839215;-0.0012580103517565665;0.0023423836120994275;0.0004886198109972767;-0.23444547088715068;-0.018719917686032157;0.01664608436673513;0.005010793592111952
344.154859380595;0.0002244968545943168;0.005467956595109087;-0.005985140591688239;0.002438735697675345;0.010139368187433271;-0.012597991900311998;-0.005185057939403447;-0.013067596150417094;0.001289880497944586;-0.0008758469263601856;-0.0024888282701260927;-0.000962587055392244;0.026478158414798135;0.007101586353834076;-0.0064146952815187066;-0.03242238139560128;-0.011200631771221676;0.003625598926215925;-0.019040614205543635;-0.006494318212516154;-0.0038120430558081435;-0.003751063338230315;-0.036662849249127466;-0.010133288401102739;0.017906229973137202;-0.003657952086365793;-0.03447605815671248;-0.03808776813180008;0.006595186598546249;0.02477710194586523;0.006229657424705532;0.004688244931084253;0.03274760228593775;-0.009248573304740295;-0.014671640303483446;-0.0017651073811336593;0.0021831500100061184;0.0008726589517435791;0.0004989776095885156;0.4730460591359826;0.0042728313667528385;0.0033194835507248254;-0.004173932322313698;-0.15276347125155143;0.001513029838467017;0.006059634401616257;0.09206394666860727;-0.0010082149209324294;-0.043480072177614335;-0.020287566930971335;0.008924574818396218;0.004034650834110949;-0.004433667960110028;0.003280420601300348;-0.0321038622664169;-0.003704490299897455;-0.030977974458882482;-0.18768962109850595;-0.002439704276024953;-0.004680324768798451;-0.017822209184193843;0.08333659866305584;0.014624948080020074;0.006282283404128208;-0.0026193566299780205;0.004573126938317531;0.0010206243632296464;0.002086995493019468;0.0028711310069983956;-0.0021679384551345094;-0.019055027934420005;0.007798866081564689;0.0019598254395955697;-0.029683850637675237;-0.2464155712829267;-0.0005214290340921327;0.008875234195588893;-0.008593795553925806;0.0006569949490551202;0.006607281328035137;-0.0007340230288656844;-0.05904808218807999;-0.11215845134832372;-0.014789082998447665;-0.011616036684577396;-0.0041579093638877416;0.023272271152969655;-0.009141841885474162;0.0037506237338792185;-0.009267835578506708;-0.009612304570731946;-0.009500744581506492;0.026027400993413576;0.013693267827483504;-0.008192140531737222;-0.013158364290029832;-0.006313755696144589;-0.008191223301893829;0.0076395708009456085;-0.029942392955187816;-0.0051499717175830795;0.01763302153898316;0.025687360221555565;-0.20311905340824601;-0.004134485420159128;0.009946373210821308;2.637221039768229e-05;-0.021963993117391556;0.007666550872039845;-0.014982753833565322;0.04396712042124988;0.010781319641008015;0.013590215081955383;-0.021384500724372674;0.016121737868030044;-0.023863518315564738;0.0019457026629419111;0.0024558732766245305;-0.2577314465509262;-0.0021347455927355334;0.015880212598134123;0.007935699501578204
344.909005391122;0.005380944477151721;0.013381694724299382;0.007827239448233983;0.004880852854591207;0.005721413476951265;-0.0027468701938607623;0.007790044642934947;0.014214274049431304;-0.029242778576590956;0.014015948376722903;-0.00029445535785680327;2.1538700427036744e-05;0.010608097407634293;-0.0008325413471345041;-0.004011043818068056;-0.010122891222563008;-0.0008196711295677938;-0.009580391178499181;-0.012761002056896136;0.005606610631931962;-0.0005215238229685383;0.0028450493684853357;-0.0038574561296095037;20.941336628606557;-0.00022266812408410633;0.0029877429098293796;-3.4073542233985736;0.007290634857557563;-0.01697308707509116;0.03022926947073229;-0.012098646988344628;-0.003542221831277392;-0.009388305203582109;0.10493393624433155;0.012580545049955968;0.002991100297926595;0.005435722719817121;-0.005417591511937259;0.0020050388513620275;-0.008621115376466223;0.016276298975453882;0.004371448361645232;0.024269946360389906;0.012977072976355683;-0.0018417992139125702;-0.004798241848086123;0.0018215821870797763;0.039460543795096566;-0.0047502471866030125;0.007182399803933994;-0.008418061628009768;-0.006786763675037716;-0.03205721770116819;0.03783410045804914;-0.0031257762566231184;0.0028682091915742964;-0.07504839307422527;-0.001297015795174419;-0.004795538595175254;-0.008178815884930721;-0.048419865466697166;-0.028048216150761425;0.012351962889206217;0.005315647180964342;-0.007956207570074559;-0.0015592119020684339;0.004877487195358255;0.005583352885901088;0.01404007386116556;0.0027871853268235376;-0.00030151994426596873;0.0013022835091116593;-0.004655212630824724;-0.035389417991413596;-0.016393850775012816;-0.04956962409621015;-1.9731232799099785;0.14810982274744716;0.06007560701747038;-0.014148835237479515;0.0338081368959075;-0.007067454357398005;-0.00891170446707027;-0.011286748563380893;-0.10061049593761302;-0.0030756266479978183;-0.07278642415152847;-0.024069221894932952;-0.017128165710533827;-0.003466888015239832;-0.002616546891062075;-0.02959902192409726;0.003109992626169582;0.018044458578620567;-0.007722920128722683;-0.013528617378909069;-0.0039694902347075164;-0.30967623078257533;0.002855896277530734;0.002162714614532499;-0.014188724208059935;0.052383613909036446;0.021067929506783052;-0.04305922748312753;-0.0006095844544175966;0.01535367743996286;0.012573479593002571;0.008184350172695283;0.015597808358085049;0.0030739828555718853;0.002365523514297694;0.002799765837830364;0.0007751139691920734;0.0032475995009402917;0.012352935782353537;0.0022337231805200385;0.0018617942698159933;-0.001375243705418117;-0.004416769629642063;0.006034117030244504;0.010954381625793595;0.005742808653029882
345.662997388993;0.05151217295094351;0.007710067930101892;-0.022341885440201676;0.006558812751877226;-0.015289280198651072;-0.005830347586746303;0.009391326153579843;0.030428326837233757;-0.02009291557870204;0.013871690370243436;3.4817045504612653e-05;-0.008342603931203329;-0.0017095445742506482;-0.06593274372637432;0.009516273363666861;0.0029299583912475815;-0.006831370636206356;-1.4792037538093374;-0.030733109824139213;0.04264939939880765;-0.0243854562224156;0.011377456708622896;-0.02308464603408475;-0.04563041032653785;-0.009088776569732929;0.09173688171486456;-0.06264104199391621;0.0028416728339571103;-0.0008358249206334376;0.050127722380041796;0.06481630448905812;-0.003126473661500944;-0.011275040632217105;-0.0014649104588993604;0.0005847788779564727;0.007273757520528333;0.5237976126476963;0.027014125334498495;0.0018259361245318928;-0.005682136503255149;0.012290468098863512;-0.01818871586400368;0.009127295712650644;0.0015157027140312988;0.005956477166142795;-0.0001444211379805449;-0.02151970638710445;-0.01172624572177023;-0.011025656073767915;-0.031501001431487485;0.9871754379511324;5.763382858847151e-05;-0.014325846007228894;-0.003040516746418958;-0.009826016638631745;0.05593129421728794;-0.00045858689674344223;-0.003735091146815487;-0.004534560992537261;-0.017845597599701883;-0.06406041006704054;-0.043843635446214765;0.0030768589421128222;0.011671681396789438;0.005785995550012273;-0.005519249719118919;0.008791491891595423;-0.016186303486083516;0.0507583792855409;0.016607212860795115;-0.002375928079423178;0.004695112984424794;0.012845003204944683;0.08003980370951788;0.01765422749423525;-0.008345796153940141;0.0188534134828971;0.0038180265981273575;0.0029354663211702626;0.020006740879605616;0.07911646592178592;-0.010407513762349687;-0.01323402001415331;-0.006023313613172592;0.010855850835454558;-0.009183144360303859;-0.004936021381605066;-0.008004535327769033;-0.03025929199605895;0.00024885044659122397;0.01762138576308502;0.007766145878806498;0.0036513614598543266;0.22064368538875298;0.010918458712394104;-0.005712641842082614;0.2951264264682895;0.0008169914710998724;-0.008076164509229856;0.00804486213992455;0.0783705525794036;-0.03971691212894214;0.0022130796218663385;0.005864761624859536;-0.0068719854343225134;0.009125190123781187;-0.004945151633417676;0.005529089584661474;-0.05206321161127263;-0.022568410255792454;-0.018706134178806295;0.08620648176109337;0.0037892918354068437;-0.16980126429308587;-0.027944785661507626;0.00348728455959684;-0.0035322984440838406;-0.0010947370976437797;0.001732464188917768;-0.005011039500170518;0.10791864814938917;0.02037906408359582
