wl;150625_123918;150625_123947;150625_124016;150625_124107;150625_124139;150625_124202;150625_124228;150625_124258;150625_124323;150625_124349;150625_124427;150625_124452;150625_124521;150625_124545;150625_124616;150625_124640;150625_124705;150625_124729;150625_124753;150625_124817;150625_124842;150625_124908;150625_125002;150625_125051;150625_125115;150625_125139;150625_125203;150625_125229;150625_125253;150625_125318;150625_125343;150625_125407;150625_125432;150625_125456;150625_125520;150625_125545;150625_125609;150625_125634;150625_125659;150625_125722;150625_125749;150625_125815;150625_125839;150625_130442;150625_130527;150625_130553;150625_130616;150625_130645;150625_130708;150625_130740;150625_130845;150625_130910;150625_131003;150625_131028;150625_131053;150625_131117;150625_131143;150625_131207;150625_131232;150625_131257;150625_131347;150625_131413;150625_131438;150625_131503;150625_131619;150625_131711;150625_131804;150625_131852;150625_131918;150625_131944;150625_132009;150625_132107;150625_132133;150625_132158
519.140792219212;0.028610707687079722;0.028765956416805693;0.028207575721416644;0.028205071715155752;0.02864711580078554;0.03502396765403279;0.028158055248021594;0.02844675660587193;0.031910875609346315;0.02911816769013666;0.02796484522152284;0.028556475457080843;0.02846945008119173;0.028800777561935262;0.02863018897503338;0.029558540064704014;0.029712015288002727;0.02882874871300432;0.028868931858262874;0.028638793609029253;0.030317567998229406;0.02903317577251;0.02899041496808086;0.028469053753310526;0.028538469383933705;0.028979166104569708;0.02889930918769799;0.02931864574647259;0.028534509222571527;0.02770712037902505;0.028686334765055343;0.029405701745575805;0.02847726598327123;0.028125626063606596;0.028937154962762595;0.02934424412828288;0.02887525667070991;0.02883663926229179;0.028231190979133305;0.028640911372073495;0.029563021282554277;0.03127866818188427;0.025638718766543334;0.027610905719570533;0.027443767805663037;0.028035152308902765;0.027532072011361996;0.02782873400890645;0.027620929898308406;0.02821307588721531;0.027052021982371523;0.02658918507422698;0.02745828445121896;0.026875174020902302;0.026809707277347168;0.027400455208109468;0.026824160961260095;0.02677922248812799;0.028905343211961806;0.027679759766931156;0.03586384361441608;0.02707561785898008;0.027365633875104413;0.027824358672708056;0.0374410796932671;0.029667962675909258;0.030805900618846714;0.029291298494855258;0.03262174575919788;0.03129916570769699;0.03273854100468885;0.02708306212174222;0.03156444913804607;0.03067914966201259
519.856284928789;0.029134348708129556;0.02935202655811173;0.028696022995164085;0.028561940190552797;0.02924924160520366;0.036144714483541965;0.028805713258313794;0.029122701475560033;0.03287220542979996;0.029748332479891847;0.028555135946408218;0.029211111805469245;0.02912501574736587;0.029296166653740487;0.029171980724255645;0.029857026503464015;0.03030225773255389;0.029568437051074776;0.029310058655044515;0.028965199371755353;0.030848250942154126;0.029702984464381733;0.02972668056117282;0.02922704242364046;0.029050624311308334;0.02972338970568249;0.029549567838551668;0.0296492016001786;0.02895979718026432;0.028317109936624885;0.029159841627582953;0.029765976693879138;0.02908268363276763;0.02856566122905241;0.029520108653591618;0.029766972670464412;0.029787323297608245;0.029268682642447665;0.028521273674668297;0.02934002010954396;0.030063738427496888;0.031943490320775196;0.026163026660397635;0.027893000597098018;0.02799493673349555;0.028561971968600053;0.028274371585665217;0.028075128163333518;0.02791544076053289;0.02856541928665813;0.027605034441517445;0.026944445867379294;0.028108483198921407;0.027391166682535197;0.027184905920828527;0.027541773332102674;0.02725891590848705;0.027027996948668177;0.02940917463784631;0.027868853344477112;0.036420227428047035;0.027504881253500514;0.027877746757387415;0.028314904839946847;0.03796897557301562;0.03039183947250334;0.03146565597014287;0.029310583983712717;0.03339755709077067;0.031851864034875985;0.03332161353075988;0.027776716568042495;0.03205922207763264;0.031543257589315976
520.571606762515;0.02952241364831345;0.02979609568212001;0.029382479614924677;0.02889846215609495;0.02965179067668187;0.03675265054429223;0.02943770221411318;0.02960467230030917;0.033487389053796876;0.030302087656683907;0.029263969484147;0.029609200526966726;0.029544443089490988;0.029725112758719686;0.02970557458273079;0.030547859053362436;0.03061194585731853;0.0303125320383336;0.029954129396968288;0.029649404899343826;0.03096918312399254;0.030224885845078882;0.0302827304119281;0.029804720191972923;0.02987348075254732;0.030189145090820494;0.030230632381065575;0.029805145527359148;0.029616196081238888;0.02899014694353779;0.029786263194834524;0.030486348198237947;0.02953062999699421;0.029016892846912334;0.029746612523570793;0.03060996730065903;0.030249680546877353;0.029966275794648757;0.029326521485702858;0.029679361935833058;0.030497946293040465;0.03268812803848556;0.02646408022025164;0.02852276370457953;0.028479067205554823;0.028834844028152215;0.028662033906069532;0.02849903047851037;0.02826335322776457;0.028998214110572556;0.028100253515337074;0.02758570941061157;0.028593772812684527;0.027905103974489545;0.02781711620826038;0.027958354460062156;0.027589926938713802;0.027517751147605927;0.0298021082942507;0.028163550800846253;0.03696863474546053;0.027988284178706437;0.028207630724990322;0.028851894724467562;0.03881167204734942;0.030896528863194564;0.032147440071566426;0.02989993286144117;0.03394085380095005;0.032747224437585175;0.03401764600685011;0.02820048984099484;0.03283691110702723;0.03208908325020725
521.286757649535;0.030229835320412884;0.03023715207868772;0.029946492078727245;0.02960179602795345;0.03007102768436592;0.03742365519002757;0.029923335985055546;0.030239625380019612;0.03443820207111707;0.030668058807081334;0.02973784434786659;0.03009227078144254;0.029831802379592893;0.03021119795880839;0.030298197242945975;0.030981397477115615;0.030948497422078516;0.030692731377309605;0.03021503393888917;0.03039031043974856;0.031421855354345614;0.030809514405671177;0.03076845820571069;0.030311947814112797;0.030443886468269385;0.03085178647434263;0.030554950736053646;0.030407733323356917;0.029977058236067514;0.029480930119636074;0.02999899891134101;0.031059509475038643;0.03003293529634643;0.029577960457975217;0.030350113708598078;0.030903207614810958;0.030354811683907267;0.030457104873564542;0.03006234479620244;0.030368602676288603;0.03103374861598405;0.033329636323728914;0.026737053069726718;0.0289337828764086;0.028903933590723366;0.029050094704369107;0.028933441625508104;0.028870544422807076;0.028821908775068815;0.029715482952009743;0.028402290886193324;0.02792896108819771;0.028869096091917706;0.02821059761989008;0.028334493115905704;0.028335499222775676;0.027984202106288266;0.02792294509546627;0.030077889809222637;0.028525640972100075;0.03778970285473303;0.028588370817273844;0.028342932368794458;0.029257550378124785;0.03963425616558906;0.03140032727982505;0.03268212778176917;0.030658004666264314;0.034311766530581905;0.03334562499036459;0.03463439169081507;0.028571265850823077;0.033415232425915604;0.03240472194288025
522.001737518996;0.030840117822971427;0.031005265268553968;0.030560362548189987;0.03007689998164473;0.030666798996427158;0.03799591118640891;0.030472410736396;0.030817149224795365;0.03461734040944553;0.030999416925157338;0.03045018722753176;0.030760907575758622;0.03034869554143958;0.03085947502686663;0.030782348929598982;0.031343910316649716;0.03130211626882505;0.031074481703938093;0.030614739596599286;0.03085336213510816;0.032170963111979305;0.031519273132893134;0.031484542865808166;0.03069873353884045;0.030856502766258988;0.03107713225444827;0.0309587941070952;0.031138864310696106;0.030515939957218456;0.030017862281121303;0.030347555206456923;0.031642736838760184;0.030745440198485612;0.03023532145653256;0.03128705753367161;0.031360819208422014;0.03084856019983813;0.0308288743818394;0.0305941184933451;0.03114981897720645;0.031633554362352066;0.03406154072958376;0.02712074789296706;0.02932248261269449;0.02924176289794414;0.02950344859401041;0.02962747864294838;0.029544503569571813;0.029252485373686892;0.030125367009255343;0.0288517018651956;0.028052227007258266;0.029570778010169108;0.028540595451152177;0.028544785288188226;0.028701904123830755;0.028631525147518315;0.028341592214071364;0.03061981581082329;0.02900561671580244;0.03850418586185206;0.028769761176827627;0.028934567590795143;0.029476247786834414;0.040296751454157155;0.03195674415577778;0.03324610846273581;0.03135393334076838;0.03503366895544523;0.03369856122516501;0.03513057527350162;0.029035592157715076;0.03362476618913118;0.03259176308321673
522.716546300044;0.031540223826671036;0.03155783946872211;0.03130503435838821;0.03066917936644673;0.03109982358009711;0.038744839105045926;0.0311562912362605;0.03142950417957795;0.03514651718066408;0.031984767300565764;0.031126125341944113;0.031268225815787386;0.031364244570454655;0.031489899466960215;0.03159015912483895;0.0321073190867086;0.03186637486150591;0.03193701580934324;0.03148714558668548;0.031240830851821826;0.03279348331920977;0.03220524096594467;0.03202356531350101;0.03106242044254929;0.031607320016302065;0.03158506440408252;0.0319653997319336;0.03184318171582022;0.03106657390835611;0.030579309992910975;0.03153241552463785;0.03218605087634516;0.03142509729529375;0.03094043654844288;0.03174793170936081;0.03242069668726587;0.03170739150556071;0.03122752735629155;0.031309977391876305;0.03151838637487153;0.03240066433879458;0.03462971644383825;0.028033826314078164;0.029827740262433445;0.029955396422180203;0.030070546237479383;0.03010713939199808;0.030100025227099904;0.029860851970878195;0.03056306638067731;0.029694300721839977;0.02864912978348433;0.030280062411362368;0.0291790043326565;0.029194700382313192;0.029249393857662502;0.029133346141793318;0.028815295719377465;0.03130114252788162;0.029541434105930933;0.03886724888452977;0.02905821759137946;0.029722231729542112;0.02992545494197813;0.04094882454127878;0.032406167721763086;0.03411457400911084;0.03211115600030426;0.03608979552279332;0.034486984635591904;0.035537886766436246;0.02969191446209169;0.0343789114301351;0.03326751619752835
523.431183921825;0.032356179558983456;0.03196935827842522;0.031930132419992145;0.03163714011514867;0.03185013492890302;0.03962948800373855;0.03171007546812358;0.03198018064053222;0.03563108450769649;0.0323867457756213;0.031887215865335605;0.03225502805504437;0.03235956786196593;0.032107280513505726;0.03223721051721951;0.03306242418260482;0.03263480241741821;0.03270000818115918;0.03231411878165309;0.03187953127323099;0.033812338449124214;0.03275133708994184;0.03272220328784118;0.03183243327786424;0.0322835475320402;0.03258253552079675;0.032881286781516215;0.032580569646316566;0.03198408268288548;0.03129435500252265;0.032385180052048546;0.03297554616335034;0.032254476694065636;0.03180046252010743;0.03236915200864441;0.03321958416947282;0.03253309217940615;0.03223533029571613;0.03224550989269768;0.032032918521610915;0.03326757651078291;0.03514694393823833;0.029019992933036656;0.030392171302658987;0.03059485748897768;0.030755647816488627;0.030678264538193074;0.03054254225630281;0.030729976863317795;0.031127799578119245;0.030232987346162393;0.029492555173201918;0.030686609699368213;0.02979119901687505;0.02987948907029358;0.030083177527945874;0.02971701663816913;0.029361334960959162;0.032016044918920725;0.030451600911231756;0.03974779035486293;0.029698891588152997;0.030385383112903497;0.03085572310503778;0.041700004040362455;0.03299761189596697;0.03529715820482306;0.03287996228831981;0.03704357927061866;0.03535138556417296;0.036586058566446984;0.030616322359800593;0.035308657938990545;0.03433856979120844
524.145650313485;0.03284219136656666;0.03291612500564611;0.03279249473434674;0.03226580677843675;0.032674106368108725;0.04060525328778925;0.03229235282530269;0.032442175816121334;0.03684442083828185;0.03346527690163538;0.032649091478767156;0.0330653148924369;0.032644306351330525;0.032709395339191275;0.03294480438350474;0.0339859823255158;0.03357043093525453;0.03337765789400322;0.033024431103845384;0.0325230569576579;0.03475724604477821;0.03348798034568645;0.03336850494878038;0.032517417229092176;0.033064212293534685;0.03330672122488379;0.03331660276669397;0.03294588857341031;0.03293725600444301;0.031926498499184906;0.03273045890821605;0.03366906219030623;0.03282303593638896;0.032355663927886524;0.03326900766743941;0.03377050579121124;0.0331786796746577;0.033143176149260135;0.03272616929655221;0.03294038936302648;0.03380750421427333;0.0360878761793887;0.029343107767091217;0.031005235602186165;0.031165151619658677;0.031187491009656523;0.03134844509461605;0.031067335084530173;0.030914350253897008;0.03147088746787352;0.030485044280000317;0.03004216692653999;0.031047018616391295;0.03045667251533871;0.0301847269326028;0.030715440655507048;0.030147369789788027;0.029976600260198924;0.032472321457668644;0.030758163889514845;0.04068001211967228;0.03030871498191908;0.03071911927491676;0.031548939841473916;0.04264847596809001;0.033626671211860575;0.03602170348633016;0.03355248958236337;0.037724225267053796;0.03580600311843403;0.03755416652111385;0.03113482498929885;0.036027726577170745;0.03516107296910296
524.859945404171;0.03336259604418319;0.033723232246391316;0.03317940323305875;0.032716664997570616;0.03302796318897145;0.04128613854183571;0.03287754267422412;0.03326393918788403;0.03764719910518371;0.03405030642234471;0.03307152329187221;0.033636745811304596;0.033079325876919065;0.033423646063431005;0.03342162089109887;0.03417075643791932;0.03447302405595233;0.03399442889669492;0.033664108115609645;0.03317487934393086;0.0352324142625131;0.034261685421441784;0.03410426728258019;0.033386731948167624;0.03324599436395651;0.03387971323118443;0.03382178599390419;0.033372886523426216;0.033634007496026866;0.032303008171409645;0.03310888196666232;0.033944803180309534;0.033174339420533105;0.03282792603975285;0.03382279800509297;0.034196498335697725;0.03366776836483062;0.03348406187507077;0.03320847684261645;0.03375365586209545;0.03434408501637005;0.03675673870375323;0.029809588517408638;0.031364479994269306;0.03157263405055708;0.031643557512877764;0.031478336376604805;0.031317390383427894;0.03103444331265702;0.031998398640634064;0.03077989236411925;0.030259141154131315;0.03155459850072243;0.030926304905041908;0.03056892595765758;0.031120242815454526;0.030469509659945968;0.030305210668224086;0.03273873820686359;0.03101402350445167;0.04123592415806949;0.030806901994325328;0.03105577769326483;0.031732637083174045;0.04386584601430444;0.03455781192811696;0.036193500146496846;0.03392973126650257;0.0382313547585911;0.03648585007994263;0.037786860436527375;0.03141906424377947;0.03676010110205155;0.03568864818736733
525.574069123029;0.03389359815863286;0.03407602067747534;0.03352641947938519;0.03320564119611494;0.03352808509187541;0.04156636489549334;0.0336698377271646;0.03392851518792699;0.03882022898071459;0.03459354417351107;0.03340103822785053;0.034173034665560736;0.03383832838315566;0.034040392543034315;0.03372312102351277;0.0347744837800214;0.03492745914536134;0.034224277088830087;0.03412350223347136;0.03371916207873866;0.03565795649346927;0.034594316102004;0.03477516855578947;0.03382787588545881;0.033428374092396164;0.03448729512687321;0.03433669146511167;0.03404058606497027;0.03388073708824903;0.03287960891958756;0.0335606513890063;0.034216332192651924;0.033506414477093543;0.03340495873955616;0.03417563124933905;0.03470969624321682;0.03414971475098736;0.03375671578785585;0.03367581703175753;0.03408779680075196;0.034908996480262695;0.03715537848777279;0.030467755473303056;0.03161012422078252;0.03159713305708265;0.03200343203191154;0.03175130878838064;0.03179390784262495;0.03153372027841321;0.032480333553143115;0.0313169481925536;0.030680870997888042;0.0321686040310135;0.031156395151013348;0.030972923570241877;0.0315247591445869;0.030905674289989724;0.030568910026755897;0.03298272219434898;0.031510049205921487;0.041750875967486;0.03112565991393301;0.03173524172702532;0.03192591487232128;0.04448907087736517;0.035027336558037026;0.03614925274042004;0.03434265883918201;0.03876104710663148;0.0370324050160309;0.038370654513837844;0.03219570447382257;0.037094770504721965;0.036128159568838254
