wl;150625_123918;150625_123947;150625_124016;150625_124107;150625_124139;150625_124202;150625_124228;150625_124258;150625_124323;150625_124349;150625_124427;150625_124452;150625_124521;150625_124545;150625_124616;150625_124640;150625_124705;150625_124729;150625_124753;150625_124817;150625_124842;150625_124908;150625_125002;150625_125051;150625_125115;150625_125139;150625_125203;150625_125229;150625_125253;150625_125318;150625_125343;150625_125407;150625_125432;150625_125456;150625_125520;150625_125545;150625_125609;150625_125634;150625_125659;150625_125722;150625_125749;150625_125815;150625_125839;150625_130442;150625_130527;150625_130553;150625_130616;150625_130645;150625_130708;150625_130740;150625_130845;150625_130910;150625_131003;150625_131028;150625_131053;150625_131117;150625_131143;150625_131207;150625_131232;150625_131257;150625_131347;150625_131413;150625_131438;150625_131503;150625_131619;150625_131711;150625_131804;150625_131852;150625_131918;150625_131944;150625_132009;150625_132107;150625_132133;150625_132158
338.871530904224;1.0339241100384912e-07;-1.772852991904094e-06;4.589447528251458e-06;-1.137272919754367e-06;-1.137272919754367e-06;1.3558408790556214e-06;-1.6981051433753474e-06;-3.2706345983928687e-06;3.2415124512731346e-07;9.31556252656588e-07;-1.0613361319620952e-06;-3.7143774608136683e-06;1.2966420530368849e-06;3.0782557950878484e-06;1.853638102834409e-06;-4.645480518320723e-06;-1.5126236367488789e-06;4.2834408002320363e-07;1.3921580454588968e-06;3.2128448166201513e-06;-9.63734197842222e-07;1.7134415647294294e-06;1.5265110007976814e-06;8.72275400214805e-07;1.760600506877946e-06;4.361321542054437e-07;4.361817063636393e-06;-4.969535342188042e-06;1.5265110007976814e-06;-5.552449113925759e-07;-2.2006247629710857e-07;-1.6353962823136636e-06;1.2966420530368849e-06;5.451669270204854e-07;-2.860591962600361e-06;-3.553259065206e-06;1.776902363423112e-06;1.1209217669284283e-06;5.94273506914902e-06;-1.7604209284533418e-06;-3.300640420396473e-06;-1.7380744093264644e-06;1.4729818180812906e-06;-1.727780458211617e-06;-5.996625880608877e-07;-1.7989185800526038e-06;-4.997204202533184e-07;-1.7840514843496897e-06;-2.081373320073318e-06;5.898546162839212e-07;-2.7209744639059963e-06;2.5149694433146027e-06;2.3403695709149464e-06;-5.125369857118566e-06;-6.531618617180171e-06;-1.0813414646844801e-06;6.631957748295232e-06;3.998344819023724e-06;-1.2472702330095903e-06;-7.614714324000134e-07;3.9323390952949843e-07;-3.9972998965097845e-06;5.898546162839212e-07;2.4578753812457337e-06;1.5437792187266975e-06;-1.5376209249635057e-07;-5.879063767686098e-07;-3.9182470152713e-06;2.421922027806738e-06;1.1644193860627666e-07;-0.0;-1.585833728937308e-06;-1.6061927772723481e-06;1.3593346087452332e-06
339.626753019445;3.948139832849053e-07;-1.6296322794932488e-06;2.626190549784677e-06;-3.10374951817025e-10;1.4322266615030072e-07;1.0683420758767827e-06;-2.1191861110247555e-06;-1.3064448340431658e-06;3.3175824048332687e-07;8.569040182251286e-07;-9.23815436972551e-08;-1.456065283187876e-06;8.255167510468678e-07;1.8799408251050708e-06;9.8457832795231e-07;-2.401310937538178e-06;-1.1068421110926715e-06;6.134434576069464e-07;7.252453607224045e-07;2.4171109648488444e-06;-4.834709823442089e-07;7.439196393815532e-07;-3.9726081605463145e-07;7.571933058205069e-07;1.3755121105083416e-06;-5.488133672576338e-07;2.6129170490815277e-06;-2.6263904941181814e-06;9.087831218285294e-07;4.045733870753528e-07;4.391605900007257e-07;-1.7226268132889835e-06;8.255167510468678e-07;-4.1629394470370374e-07;-1.6239184896241812e-06;-2.313712937978492e-06;1.3497035443072395e-06;9.34121460059872e-07;2.50376183601984e-06;-3.2510040651219284e-07;-1.1847627798896305e-06;-2.0219975322509486e-06;8.647387540095967e-07;-1.129440203517677e-06;-8.502265412941246e-07;-8.851047868088085e-07;-3.6441787725030025e-07;-2.01349097816487e-06;-1.2735468264145887e-06;-7.167079136896685e-07;-1.5049617532563692e-06;1.8641235440070405e-06;4.744306185613196e-07;-2.1496839616994447e-06;-3.791943931324434e-06;-3.073876565096335e-07;4.064136620803067e-06;2.1675612010767907e-06;-7.330363642224457e-07;-5.619105073333001e-07;-7.33790246097512e-07;-2.6071093724328102e-06;-3.411993711363207e-07;1.2463044098484818e-06;3.9198330209547566e-07;-1.7351303407607561e-06;-1.837310877584256e-06;-3.752382168050509e-06;2.607137385176489e-07;1.4150318549720175e-07;-1.5232579214421554e-07;-8.949590677683881e-07;-5.620500672695453e-08;8.330459595102522e-07
340.381821617985;1.0539448170386108e-06;-9.402413636742286e-07;3.097994255849331e-06;-6.368214333490272e-07;1.6540605141641242e-06;-2.1042874399110845e-06;-5.287899114154879e-06;-2.2694188395847603e-06;4.729079889178785e-07;-1.3519212900681553e-06;-1.603003047546069e-06;-4.433125093348726e-07;2.126229441019852e-06;-2.2417090840551016e-06;-6.09757119164801e-07;-4.174292417562036e-06;1.973131583097213e-06;4.138448357915591e-06;-2.9187842932369147e-06;4.522489825220692e-06;-3.606242671348236e-06;-3.386162430320582e-07;-2.0174572828514667e-06;1.4098508440650655e-06;1.3502003162692753e-07;-1.6545078016298408e-06;1.9012068097285548e-06;1.029987289277129e-06;3.035955342021366e-07;5.1562737057899945e-06;2.692285933540178e-06;-3.198360438197394e-06;-1.9786291157997023e-06;3.1097679588839868e-06;-5.997865459927784e-07;-2.154160487641459e-06;-1.0980196808494349e-06;9.36300932613567e-07;-2.8054256257724165e-07;4.732588815828667e-06;-2.7810947698932885e-06;-2.3629351780847602e-06;-6.471256904838353e-07;2.604248938026237e-06;4.5316383985690356e-06;-3.8234831629550055e-06;1.7851302203448345e-06;-2.6527264503555514e-06;-2.170655684079012e-06;-6.879536701219861e-06;-3.0087385952005935e-06;-1.1549629987637338e-06;3.2157372957589613e-06;-3.1889144076115446e-06;3.818397909746621e-07;-6.147375960839765e-07;3.158805718692816e-06;-5.522113705114045e-07;-2.5472886333663916e-06;-1.6734322661384491e-06;-3.8629072927520565e-06;-4.275625132496525e-06;-1.3703342845707046e-07;2.073636714372624e-06;1.8070619383350517e-06;-2.0541333614478786e-06;-5.550154976316491e-06;-2.1554333530111918e-06;-2.8984645944388113e-06;-3.085892070605081e-06;-5.562302076389872e-06;-1.7940416981870013e-06;3.23662603884947e-06;2.446792310513716e-06
341.136736628991;6.395825047519566e-06;-4.956863354114726e-07;3.0925695038204982e-06;1.2034595413409283e-06;-1.0379863641657526e-05;-9.83964419424638e-08;3.391355751534451e-06;1.2490330916475373e-06;-2.1469593104272014e-06;-3.80777435744393e-06;-6.210806046289573e-06;-1.5197896395085273e-06;-9.941160750363956e-08;-2.5696655348020706e-07;4.9527570699204845e-06;-8.237157690140899e-06;2.0454130961029175e-06;5.465477402705495e-06;-3.3343203692046136e-06;4.041308169623389e-06;-5.212127457033141e-06;-6.672117428635431e-07;-5.13458159524797e-06;-7.365165050743258e-06;-6.412477286170348e-06;-7.628339835489e-08;9.559412312340902e-06;-4.7433512010142e-06;-8.022614202147403e-06;1.2993608919014658e-05;6.338846191220949e-06;7.724461720031406e-07;3.416882796973519e-06;6.677956903627783e-07;-1.139097996917835e-05;9.931767551708056e-07;1.084358650451554e-07;5.076276785403737e-06;-6.271974410233243e-06;7.050585396230353e-06;2.0312840985359644e-06;1.1903252575745762e-06;3.206332657589917e-07;8.812138473652436e-06;1.2803616314567558e-05;-4.960609194234485e-06;-2.0701667097386233e-06;7.699171380693459e-09;-9.662309817337277e-07;-2.932931247612154e-06;-2.574692295182311e-06;1.8035002624546086e-06;5.6775123599826394e-06;2.77372971171222e-06;2.0289735952395816e-06;1.3524290784127265e-06;1.0351858112307492e-05;-4.7360207993511365e-06;9.517089383473668e-06;-2.89139479144858e-06;4.750991988582301e-06;-4.463770476751909e-06;-3.304338463971544e-06;8.10705616487026e-06;2.6297582171027923e-06;-9.58047630778421e-07;3.2433296131084724e-06;1.4766935077694781e-05;-3.5030359973319334e-06;5.492692985144732e-06;-3.974442580390525e-07;2.523099350235552e-06;6.870370545511802e-06;3.5780285200023492e-06
341.891497981608;-1.9929172694165783e-06;-1.4328048816881426e-05;-3.77521001726955e-06;1.0662146109641381e-06;-1.4732789297140376e-05;6.182732835267271e-06;4.071055422382404e-06;1.7558231956587378e-05;-1.4750422057559669e-05;-3.5255653663420888e-06;-5.172896707222625e-06;6.4927400215394955e-06;-7.495290937124698e-06;1.1497959063463515e-06;2.8880334386522498e-06;-9.059854518369095e-06;1.5490273203982252e-06;-8.939485374967297e-06;-3.820569270744306e-06;1.4589441811607888e-05;1.6173992445721686e-05;7.23458926202177e-06;-1.2630254544706257e-05;-9.529916414365757e-06;-1.2876285466434603e-05;1.0626086625378714e-05;2.0663174146733745e-05;-5.511859682702788e-06;1.498513776367338e-06;4.438121266632011e-06;-6.822388335729089e-06;-8.798372178895805e-06;-1.1059107376340103e-06;-9.431164786186685e-06;-2.1937644039318712e-05;3.9826525360848445e-06;-8.724683259841484e-07;-6.111869725267414e-06;-1.077273149457666e-05;-1.8539448065927116e-06;1.7429934663840565e-06;8.762242528771304e-06;-6.525758446900458e-06;8.376637501332006e-06;1.1281882083883338e-05;8.983728797194347e-06;-5.1407642701778856e-06;-7.955675903099516e-06;-1.371213892052561e-05;-1.3868866482279934e-06;6.871206759315736e-06;1.3517112009772872e-05;2.242171865700033e-06;4.64718373189984e-07;-9.75063779385096e-06;6.297742712577172e-06;1.0448882495486724e-06;-5.223000718810925e-06;1.4087747075849e-05;-2.188886569054597e-06;3.933170473496159e-06;9.826913068823453e-07;-1.0341136043230864e-05;3.603847836831809e-06;-6.636225799251248e-06;1.5496285993144676e-06;1.6227107906227447e-06;5.044583993620614e-06;-4.616389919450299e-06;1.5564889253446685e-06;-4.837790022601293e-06;-9.15601637431139e-07;3.2827656197533876e-06;-4.120516527730519e-06
342.646105604984;-9.734328830895607e-06;9.690445040950395e-06;-6.321383275344203e-07;9.407241159343896e-08;2.5365430374858085e-06;-1.2032922537263496e-05;-2.386124733115205e-05;8.161550536004831e-07;1.1343673854079108e-05;-2.0408989810419635e-06;9.932500450778378e-06;5.563277495475062e-06;1.0105908519757197e-05;-2.3564518528895816e-05;7.039213669089027e-07;-7.315044226032164e-06;-2.5518152867903788e-06;-2.6014951169605937e-05;-4.8664534980041475e-06;2.452218235491395e-05;1.1671956356496502e-05;2.005162178507606e-05;1.102172494511351e-06;2.277988752216992e-05;-1.3834736449335956e-06;2.4256682272427668e-05;-1.4077151759127794e-06;-2.903233400413883e-06;2.198438004366857e-05;8.690034825729533e-06;-1.8673824951866837e-05;-1.1280415675503032e-05;-3.512672090116646e-06;-1.2737901072833781e-05;-5.466796403917526e-06;-2.583854694906189e-05;-1.1118457630642339e-05;-1.0088303215228195e-05;-1.6860766354389688e-06;1.1413334049599765e-05;-8.825265834374591e-06;3.508542840413656e-06;-1.0408749980965704e-05;1.1116099498948206e-05;-1.2133726798865734e-05;2.066185441981071e-05;-1.1533769649148143e-05;-6.992126495882403e-06;-2.1283485370932176e-05;2.180741962468159e-06;2.293367769794368e-06;2.2683747053521694e-05;-4.24674374120298e-06;-2.457134393774315e-05;-1.876380519360608e-05;8.231347458866156e-07;-4.661668491934868e-06;-1.988856270603944e-06;2.1158750581127585e-05;1.7564320264071465e-07;4.505114861825277e-07;2.396019241341734e-06;-8.251490336993657e-06;-1.8703772565332479e-06;-7.435394832099649e-06;-4.77205380680416e-06;-9.378227825449879e-06;-5.7904675912408095e-06;5.126424335647647e-06;-1.1177631285738346e-05;3.9611001301928045e-06;-2.8995840769915575e-06;1.5774806060687993e-05;-4.134780881600499e-07
343.400559428264;1.3247618500498793e-05;1.7512670823116339e-06;-1.2186840365554622e-06;2.3117169661625565e-05;-7.482311987175722e-07;-3.424005443120226e-05;-4.2755205874902934e-05;-1.5656543923104095e-05;-9.194120115819596e-06;-1.647030594567642e-05;2.864260792539279e-05;1.026571271341551e-06;7.377831181923867e-06;-2.052012469192688e-05;1.584486459877515e-05;4.337775848696978e-06;7.365454416434131e-06;-1.552975494009578e-05;-1.7508267273286384e-05;2.5936558909434796e-05;-1.6193429655584723e-05;2.3302749889843894e-05;1.5430622234555317e-05;2.3224643295675728e-05;-1.173833573536882e-06;2.697058420446945e-07;-2.8949871744432557e-05;-8.333019807086052e-06;-1.909745036632172e-06;3.7492380687478014e-06;-8.5100098847463e-06;-4.795944304502225e-06;1.3434901182153048e-05;1.0686156659185557e-05;1.0914357113169715e-06;-2.6607421311847397e-05;-8.366006116444593e-06;1.780219262572112e-05;-1.6922815852701754e-05;2.2902955384338094e-05;8.500620633190968e-06;2.838662905518585e-06;-1.0066384741237604e-05;2.0003967652324027e-05;-4.7100758827177356e-05;3.0106405697717153e-06;-1.078024586966215e-05;1.478419439324789e-05;-4.010282411029262e-05;2.1152543231186685e-05;-1.9064004688564636e-05;1.115259653216397e-05;3.4193514357036387e-06;-1.3152831972178544e-05;-1.3072338415906271e-05;-8.970412310420707e-06;-2.1431337521137594e-06;-5.196115525660354e-06;4.183095758155321e-05;-6.358388706837358e-06;-3.489215230928554e-06;-4.5206363697570667e-07;-7.858186652195456e-06;9.959717466826387e-06;4.074067959307265e-07;3.321914707286728e-05;-6.93104886417089e-06;8.008553776807873e-06;3.938185050652463e-06;1.5257113704793868e-06;1.8131959946189866e-05;3.262840173648323e-06;3.423910002191525e-05;1.0475680313303225e-05
344.154859380595;2.3058792043468174e-05;-9.823580834537962e-06;4.753649016019191e-06;2.702752764277237e-05;-1.1179787462279661e-05;-4.254035014307917e-06;-2.5985351958933016e-05;-2.2584865383960112e-05;-3.65577126185211e-05;-2.427305136345659e-05;2.345314623343946e-05;-3.263348616075834e-07;-6.097230235920728e-06;-3.7918467732659624e-06;1.089618991461286e-05;3.023557384529137e-05;-8.162711689226405e-07;-2.2217139674743437e-06;-5.350907234149626e-06;3.331216294858306e-05;-1.6677590684843072e-05;-6.253604429054234e-07;-2.318314892409119e-05;8.639629409064577e-06;1.8221295781722527e-05;-2.7474006134242313e-05;-2.259516898175934e-06;1.3191125792998472e-05;-3.470674325073158e-05;-1.1591410938368033e-05;-9.729294658632146e-06;-1.3977386202528721e-05;5.324175156863955e-06;7.5534973310708945e-06;-3.005146489391845e-05;-2.474391761904031e-05;-6.836382668909516e-06;4.7825881792993045e-05;-1.964189332764303e-05;5.349062133398924e-06;2.0275310030785846e-05;6.115427115005956e-06;-1.21498378827945e-06;-2.135355533114043e-07;-2.681616932575708e-05;-5.74206339634461e-06;-1.2340361120127283e-05;2.0354630229460465e-05;-3.620283403211743e-05;4.740235359214911e-06;-2.7384294816015897e-05;-2.532006800986001e-06;2.0190154633853067e-05;2.234361951628372e-06;4.544034222437271e-06;-5.882488131463579e-06;3.3183763382637916e-05;5.173824586172558e-06;2.818097717769195e-05;5.018483273263264e-06;-1.5109319635165097e-05;-3.448329590961506e-06;-1.1031187934332216e-05;-1.53214446041697e-05;1.4012132207347486e-05;1.283184401086364e-05;-1.9579764302928345e-06;-1.4621167960151093e-05;-3.7241665887535817e-06;9.106311991466996e-06;-8.957861225426964e-07;6.101232719904515e-06;2.380908508874804e-05;-1.0255870846689007e-05
344.909005391122;8.281757858515737e-06;1.1102618544016414e-05;2.8897975341801283e-05;-2.7688324615632765e-05;-5.579658739458361e-06;1.429836425457474e-05;1.2198332263828534e-05;-1.6073126317289267e-05;4.920714826601779e-05;-5.141796589198931e-05;2.2738010780231855e-05;-1.2787648289241894e-05;-2.0753938349234854e-05;-1.3553702859912565e-05;6.075429939169463e-07;2.9569936584138587e-05;-2.4048782069722816e-05;1.2337177141525593e-05;1.5845251351342658e-05;4.6474348911581447e-07;-3.492610034468759e-05;1.8517905045481354e-06;-4.653627768709783e-05;1.577082080147354e-05;2.0066606194493393e-05;-4.769952283566333e-05;3.579237773693258e-05;3.303181133671606e-05;1.7869540718529997e-05;9.950217988500267e-06;-4.863409570363963e-07;-2.3301069867231035e-05;-2.3243104117764182e-05;-2.3934888364884024e-05;-3.4745239825553954e-05;-3.7507861883072716e-05;-1.841567314506813e-05;2.9171809668950296e-05;9.797290578949767e-06;9.88974236436872e-06;-9.534172937062756e-07;1.772573160095992e-05;9.441948962440773e-06;-2.8054734214817537e-05;-8.66020708449866e-07;2.6278343472610733e-05;-8.060199939908211e-06;1.348286345549706e-05;1.442416910968489e-05;-2.4016743730469475e-05;-1.3485204785049775e-05;-9.609722215790577e-06;2.7424979404241177e-05;-2.401017007216865e-05;2.9501756835768313e-06;2.9758741913813786e-05;5.678356368395521e-05;-3.8878457750833125e-06;4.988914196220162e-06;-4.965010487687918e-06;3.334081321960591e-05;-1.6009903963647377e-05;-1.7370756063669074e-05;-4.247911168369636e-05;4.287979162558142e-05;-9.675202081027031e-05;7.033399996868734e-06;-5.0625313391814436e-05;4.780644889937406e-06;2.9783177034101514e-06;-2.1085288537582782e-05;-2.0144921724163556e-05;5.0167424368817636e-05;1.8054662409322083e-06
345.662997388993;-1.1126100093496766e-05;-3.552669061401231e-05;2.666887919639912e-05;-2.35447388357308e-05;-7.74271961040203e-06;-3.859224253407959e-06;3.130075958820977e-05;1.0810695911856824e-05;4.737054155390641e-06;-7.197211775481592e-05;1.4896376595782554e-06;3.820183492764559e-06;-2.4980175996916274e-05;-4.2579538772959914e-05;1.6328436558331352e-05;3.061698549154474e-05;6.19042741508785e-06;1.830684903593788e-05;1.0583651325627264e-06;-1.134990165499888e-05;-4.5452957342121116e-05;1.1969247023156769e-05;2.241135286280906e-05;-1.1924963525770412e-05;-2.7440130756319544e-05;-5.411278816755615e-05;3.8247112559563085e-05;5.208522536816573e-07;4.91843163719908e-05;9.120925325211047e-06;2.7435577122834098e-05;-2.3875068618963414e-05;2.81827737695e-05;-8.636038247795803e-08;-3.042491717600413e-05;-6.829341392735728e-06;-3.1779809855252746e-05;8.035311730317729e-06;4.941559984337164e-06;1.2565016947648936e-05;-1.9767151652420225e-05;5.0100992905340776e-05;5.2213130109294025e-06;-3.6476363188740646e-05;-1.5804021469564343e-05;3.1723858767524615e-05;2.9265125396476086e-05;3.375398364143387e-07;3.513953669908107e-05;1.9678274504664422e-05;1.3034905869965927e-05;9.64012330835859e-07;1.9709938392178053e-05;-4.3826076756380565e-05;7.223672341759295e-06;6.842292992613205e-05;3.397968004951308e-05;-9.831527033342283e-06;-3.508437035203653e-06;-1.037325795057126e-05;5.3206583261180434e-05;-6.442671375693299e-05;2.694545661778621e-06;1.0753938539894324e-05;3.702669873192986e-05;-3.355809769531518e-05;-3.5615111675513906e-05;-5.211292177689228e-05;-1.0675095825041605e-05;-1.4307679204470719e-05;-4.057327862657566e-05;-1.5278538911273447e-05;1.2989472096740207e-05;2.623937920013541e-05
