wl;150625_000005;150625_132726;150625_132735;150625_132828;150625_132851;150625_132917;150625_132944;150625_133007;150625_133040;150625_133106;150625_133130;150625_133156;150625_133222;150625_134842;150625_134909;150625_134936;150625_135001;150625_135026;150625_135049;150625_135116;150625_135140;150625_135205;150625_135230;150625_135346;150625_135411;150625_135436;150625_135501;150625_135526;150625_135550;150625_135615;150625_135642;150625_135710;150625_135735;150625_135800;150625_135825;150625_135850;150625_135915;150625_135940;150625_140005;150625_140030;150625_140054;150625_140122;150625_140147;150625_140244;150625_140309;150625_140334;150625_140400;150625_140425;150625_140450;150625_140515;150625_140540;150625_140605;150625_140630;150625_140655;150625_140721;150625_140747;150625_140812;150625_140838;150625_140903;150625_140928;150625_140953;150625_141018;150625_141045;150625_141141;150625_141207;150625_141233;150625_141304;150625_141333;150625_141400;150625_141428;150625_141454;150625_141520;150625_141546;150625_141613;150625_141613;150625_141720;150625_141748;150625_141814;150625_141841;150625_141906;150625_141931;150625_141956;150625_142050;150625_142117;150625_142144;150625_142210;150625_142236;150625_142300;150625_142328;150625_142354;150625_142354;150625_142446;150625_142512;150625_142538;150625_142605;150625_142631;150625_142656;150625_142721;150625_142721;150625_142815;150625_142841;150625_142907;150625_143018;150625_143044;150625_143110;150625_143136;150625_143202;150625_143228;150625_143254;150625_143320;150625_143347;150625_143413;150625_143439;150625_143505;150625_143531;150625_143557;150625_143623;150625_143649;150625_143715;150625_143741;150625_143808;150625_143833;150625_143901;150625_143927;150625_143953
647.19440154291;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
647.373063182974;0.5518042557736454;0.0;0.18228716872718959;-1.2152484683943847;-0.6023634203268473;0.4517730719913625;0.6023640338378018;-0.10039398488780785;0.0;0.0;0.0;0.9035457334703255;-0.22588632610093048;0.0;0.41977147310717;-0.10494290885047555;-0.13992384165762298;0.13992403214445182;-0.4197718077083777;-0.08395437183739153;1.2593162477460393;-0.4197717646231562;-0.10494286548653455;1.2593154937107651;-0.8395431438572623;-1.2593168209547336;-0.8395442790377184;0.0;-0.8395431671240983;-1.8324002763454652;0.36647998988762914;-0.5497203777349605;1.8324003116739043;-1.2826794175496783;0.18324012440206278;-1.4659200959816021;0.0;0.0;-1.0994408338307395;-0.6108005702485064;-0.732960258170431;-0.12216003746071495;-0.4886400291336299;0.36648008163142226;2.5653615289915375;0.5497198942756643;0.0;-0.6107995700356207;-0.07329604478119049;-0.2443202792566016;-0.07329596241578046;-0.24432018945105544;0.3664800358925925;0.12216001961273575;0.0;0.0;-1.465919219469517;-0.12216007288537485;0.07329602107297287;-0.9161999584841461;0.0;0.0;0.0;-0.0;0.0;0.0;0.2367573549570287;-0.3156763030441431;0.30657666062036315;1.226306786210543;0.0;0.1532884080347976;-0.30657700978061503;0.3065767477368589;0.0766442420647324;0.0;0.6311077417905449;0.0;0.3155539224842046;0.21036932056747887;-1.2622157950104977;0.9466612363517395;0.0;-0.6311079479651361;0.47333088853237404;-1.2622147795581087;0.1577768798569209;-1.2622155439151896;0.0;0.10518457010158956;1.5777680256734437;-0.9466620710917827;0.21036921779710308;-0.31555376016741243;0.2103690752727926;0.26296158644858403;-0.03944424657776823;-0.31555370066309585;-0.9466607307537945;-0.10518449701740358;-0.0;0.0788884303659018;0.1577768769189232;0.6311073486393899;-0.15777691842630956;-0.9466610876610928;0.06311079978644102;0.7888843627584764;-0.315553665356666;-0.6311072605131204;0.3155538216247224;0.035061505128873946;-0.6311079227971516;0.0;1.2622151950966236;0.946661889227427;0.31555380716982034;-0.7888846752917686;-0.0;0.0;0.10518455885102505;0.0;0.0;-0.6311074638977289;0.23666534101486766
647.551686691633;0.0;0.8588347323604055;-0.060795777325938466;0.3039788641971278;0.1004490467633159;0.3013474360457998;0.0;0.20089831291928106;0.15067361577417393;-0.7533675564627125;-0.20089814334553666;-0.6026945983889308;-0.10044905202783684;0.10044915341494826;0.0;0.0;0.6300033159285076;-0.210001332331779;-0.21000112902506074;0.10500057737856928;-0.4200025626174434;-0.21000104859147797;1.2600062659287812;-0.8400043278515785;0.0;0.5600034754252922;0.0;-0.6300034154292674;0.0;0.0;1.1000436277364145;0.12222714856268906;-0.15714898865610974;0.0;-0.6416931091246884;-1.4667251792040932;0.48890862093347165;0.0;0.0;-0.10476618257743203;-0.5500217914882339;-0.5500221133470731;1.1000442634863326;0.48890850419875514;0.5133537973164466;-0.36668127739268036;0.48890866881726597;0.36668121833856443;-0.0;-0.0;-1.833405413095333;0.7333629045835363;0.0;-0.7333627106618307;0.3666815634764051;0.7333624271856792;0.45835147297458984;-0.4889087555045761;0.2200088565567334;0.0;-0.3666811577490387;-0.12222715964204786;-1.1000438470711449;-0.12222705806646725;0.31584964832161405;-0.7369822445583644;-0.07896242749037612;-0.0;-0.0438206943742735;-0.12269799301777753;0.0;0.9202353705175339;0.0;-0.6134904972830989;0.6134907232948835;0.6314538790807502;-0.2525815437450121;-1.578635476181632;0.07893182277747061;0.6314544332802849;0.15786358124349198;0.21048468363435804;-0.052621194273604226;-0.9471813638329956;0.0;-1.5786348740194716;-1.5786361938319122;-0.31572705552999936;0.0;0.06314539363278711;0.10524234667434536;-1.5786364085355287;0.0;1.2629078063179469;0.1578634685090801;0.0;-0.6314540182015619;-1.1050450513499357;0.947181035308117;-0.4735902889526812;0.15786361046576997;-0.15786364457281496;-0.42096958492748915;0.4209693608369275;0.6314543664891236;-0.09020768212734069;0.10524238944737441;-0.3157270693865924;0.315727055931495;-0.47359066399329747;-0.3157271680243446;0.10524235641991013;-0.3157274185357263;-0.420969661726735;0.0;0.6314543979559958;-0.25258152811984075;-0.31572710594646114;0.23679540701750817;0.0;0.0;1.5786357134709976;1.2629086611323435;-0.18943628684496808;0.9471810711246976
647.730272075885;-0.0;-0.3682756337059813;0.5069116584712325;0.3041470580161611;-0.0;0.18090852971102875;-0.37689241427261355;0.3768927061535559;-0.30151403266018595;-0.6030279431495662;0.20100938635433335;0.6030279893599861;0.1809084630361937;0.0;0.0;0.21011719378929;-0.42023445377712737;0.4202349669560468;0.4202345601177135;0.0;0.18010071955111723;-0.14007815270058474;0.42023453793524485;-0.42023493725659344;0.28015637316889647;0.8404699944438258;2.9416454823080573;-0.8404686867396529;0.31517597273882614;-0.0;0.22013045809428702;0.0;-0.12229467170088079;0.0;1.467537217949899;1.2840955379777625;-0.7337685009856884;-0.18344200655846313;0.18344212833737936;0.0;-0.0;-0.2445893595867211;-1.100652772051347;0.3668842400516987;-0.0;0.18344204389724528;-0.7337688814471883;0.7337682631086998;0.0;-1.4675383104598143;-0.36688422729054204;0.24458952568145895;0.24458944570775917;-0.9172108643122374;1.4675374959220806;1.100652071803517;0.1834420072727964;0.0;-0.2445894920239531;-0.12229473964822818;-0.36688409665693794;0.0;0.1834421235422122;1.4675369665062596;-0.47403644934845196;-0.0902926622033343;-0.079006118002461;0.31602447877981604;0.0;0.153457417954026;0.15345746373286115;-0.13153486111684082;-0.8184404554788698;0.36829778704178134;-0.4092202011143722;0.3159016558096978;-0.6318037789509859;-0.3159015680775563;-0.3159018303833262;0.0;-0.3159017902925133;0.0;0.0;-0.2106011218100395;0.0;-0.7897541170179954;0.0;0.3159016611416314;0.1579508691327106;0.0;0.0;0.23692639903799223;0.0;0.15795088933682527;0.23692622335950095;0.0;0.8424050140288644;-0.9477052234585466;0.6318035889764975;0.0;-0.0789754566666888;-1.2636075790963919;0.6318035444494834;0.21060114321546816;0.3159018996487449;0.3159017806998726;-0.9477054547766525;-0.31590176357696836;0.0;0.0;1.5795095324531743;-0.3159016305720209;0.6318038714897302;0.3159017856025855;0.0;-0.9477058789651593;-0.6318037398664107;0.07897541129945303;0.0;0.15795086652860607;-0.3159016284451679;0.21060115085924636;0.15795088550179043;-0.47385232659227794;0.1579509032489665
647.908819342726;0.028868897353201098;0.016547425173735378;0.017080369914467635;0.02799395424343648;0.017947331094155684;0.017743060815982467;0.019039629447544636;0.016285362909817153;0.017699810449063116;0.016455900784315518;0.026812404585800708;0.017770167011589854;0.016293238088295445;0.021004309275408105;0.022748348616485406;0.021968546663481223;0.02010076190761075;0.02168203815047043;0.0213436817629533;0.023453680190423414;0.022231992880512908;0.022635909634289672;0.0218248353531431;0.01970208830577446;0.016514517288008405;0.029082167236431596;0.026010713656801705;0.017468911122257708;0.015449787138890234;0.015907648808644998;0.01635104080047603;0.01625103819675456;0.01621417787057785;0.015576654813044408;0.017091289476242926;0.018841120673253664;0.01624342117901398;0.016704734546758197;0.016103148386164202;0.016387171645922533;0.016541244353470663;0.017928550366819267;0.015432097906471702;0.020200640966111558;0.01733312641539577;0.017558125927703335;0.014663520081338102;0.016409395892946686;0.014649900142325183;0.01800661111441365;0.018744400148174013;0.014511352376430078;0.018225885496620305;0.01323367837686115;0.01665256797420087;0.015213416647777396;0.01997708598056916;0.021274970887632073;0.013868208147998433;0.023957306070930003;0.016432637926045757;0.022559524186012998;0.011313225534300088;0.012195977717662424;0.012706103349290196;0.011883374352135712;0.013305353123534607;0.0270555448725408;0.01425045706803284;0.01155727236770583;0.012812352092622669;0.01373193711499663;0.013674535917102652;0.01339973690270061;0.019101687138765967;0.015171913990233009;0.02215472914224245;0.014048283476844422;0.014015791200106013;0.011162627801809934;0.017036107776203353;0.012514188807242446;0.014133723000213873;0.013834919197380774;0.01388239380846196;0.013962811598285179;0.013404606755247994;0.013874269040838196;0.013796989532729188;0.014025299100560539;0.014420871387906022;0.01464587172045016;0.014049035295199925;0.012784520574485576;0.014314272226052653;0.013890673128659214;0.014346358614801064;0.0145731376516031;0.014113723277806791;0.014159672183828957;0.014587269667341318;0.01447748537431212;0.018603660764996165;0.015290389537893006;0.016327480267736935;0.017330086405398282;0.017121224491549153;0.016533360299268808;0.01800168158967076;0.01681772307695495;0.016095137104025044;0.018069391783686144;0.01618977336394068;0.017481184034316352;0.015890974327879174;0.0170131243148675;0.01668325140633822;0.018973169255339588;0.01836082872794188;0.017235046586929453;0.017658702999279487;0.018491825480413407;0.01571140402192829;0.01940488971149917;0.017731334191359246
648.087328499156;0.02901539752073413;0.01665509926823713;0.01700932019500712;0.027925798835617324;0.017941980354243128;0.017640955462665128;0.01903149707681972;0.016366622284898436;0.01764747280075368;0.016395131898183462;0.02673883636350449;0.017722794717230546;0.016157321827372277;0.02103951815558199;0.022895373470605777;0.021650875831386474;0.01994015855707143;0.021240336959405345;0.021561056764773746;0.023210510572009124;0.022658981866303503;0.022516138310560523;0.02169467183065139;0.019659380842798634;0.016676864129844596;0.028867842357639905;0.02583691840109701;0.017520667415198903;0.01526623288437965;0.015926530379005096;0.016392786146219862;0.016313316849898205;0.016187329552764376;0.015772753324557423;0.016898625072192194;0.018849204888390852;0.01637746879095316;0.01682508680187034;0.016193736889954267;0.016188172436794938;0.016521280863416633;0.01772423100499969;0.015313564970631863;0.020268238140017405;0.01748121595442617;0.01751681953174651;0.014790703952676686;0.016341926165417027;0.01451704234023878;0.017774174545365125;0.018766289702334484;0.01466190409114382;0.018293641477934594;0.013112834914040184;0.01669376252906195;0.015212258585273336;0.019933462540165803;0.020878459905915685;0.013745240075484236;0.023913345124270492;0.01623873271614017;0.02249933671054415;0.011449207642130746;0.012109583362106218;0.012585193589398715;0.011799031542526152;0.01329234457708339;0.026789675069388518;0.014246366470582254;0.011552323050102904;0.012792432103529674;0.013601358941480943;0.013646716029304604;0.013294561004613905;0.019292804650342485;0.015124843141413722;0.022041121441211016;0.014224242204487644;0.013947737159254202;0.01116992403978911;0.017206977821103902;0.01264374193529428;0.01415792341226171;0.013867966003497602;0.013921291677380883;0.013998532482617737;0.0134543640324491;0.014033761530659269;0.013592996172824863;0.014011416366112353;0.014300873398170447;0.014678114070842069;0.014313338675802183;0.012915384544829673;0.014314829344368559;0.014059684183976998;0.014186540344467764;0.014543310515685264;0.014058935553555568;0.014518886637313365;0.014575177107429511;0.014428237750413303;0.01875867713585688;0.015282197968486684;0.016132584613038885;0.01744832405053946;0.017060946495269534;0.01658265876326533;0.017941563777842024;0.01673298654903556;0.016209548127661934;0.017933835240786872;0.016022577207621583;0.017300341989301266;0.01597732000404363;0.01689907099941329;0.016648484819296327;0.018794524255579214;0.018294987505144578;0.017463082289316194;0.017678174172498638;0.018743505989400434;0.01568984349224218;0.019483205714735146;0.017715558624436075
648.265799552171;0.028502082723147124;0.016798419148470155;0.016829527836693014;0.02773963212239169;0.017974969731737133;0.017454168080024552;0.01907883566538992;0.016338667482150012;0.01778481014823153;0.016694238885439534;0.026591769957259828;0.017654965316210743;0.016336704760603497;0.02114632497450987;0.02264110498114525;0.021843981364433836;0.020182943312059377;0.021441471596061874;0.02134619868010335;0.02327150055195607;0.022285985433037083;0.022743118495215358;0.021596621741991322;0.01950884401071284;0.016695113135207933;0.028776145225989935;0.025999483492183718;0.017493830470279016;0.015183979545440656;0.015883578580304616;0.016185558639958495;0.01639764812019886;0.01609004013658698;0.015541560773390117;0.016866700543014517;0.01864446783120934;0.016626333884505268;0.016734008160690518;0.015866701483190897;0.01620225492684777;0.016696593701640335;0.017621760552998147;0.015596920110873864;0.02023855743422328;0.017569638949458382;0.01741352339118454;0.014817822450546967;0.01640263514352878;0.01445030391674341;0.017852900992894834;0.01879372682420402;0.014704543676508959;0.0184214565898034;0.013359197869834511;0.016499433457676682;0.015079694046466243;0.019974364636020796;0.020790758547654966;0.013920913569366375;0.02381097925764356;0.016378729712937377;0.022287851025477756;0.011309617272711176;0.012064492398858987;0.01272692293168881;0.011907996971608156;0.013406592333483661;0.02699955661637533;0.014334809621910248;0.011700697696187787;0.01294075318518897;0.013731902742630387;0.013558476223103322;0.013537822658375385;0.01924839558088878;0.015066229601939828;0.022152552109242375;0.013927542182052624;0.013852894147226588;0.011336106407138556;0.01725147317590189;0.01258415658747113;0.014245644497826296;0.014052028860924352;0.01386907912461081;0.013950694360695709;0.013434511581625471;0.014075445593190506;0.01367486140587532;0.013927321238386773;0.014360241775129193;0.014798216039448798;0.014206495382982114;0.012893331261289586;0.014270428014828003;0.013772828106015461;0.014047243142892109;0.014596749186985968;0.014077265835534727;0.014076881052904423;0.014680145917593182;0.014455269495637276;0.018578450067846104;0.015068907715963692;0.01614386269776516;0.017245056461225088;0.01708402512789692;0.016684749786054366;0.017826539691544564;0.01690773279021737;0.016271224497085627;0.01812760077977411;0.016078846568536684;0.017306458359542656;0.01592879323283527;0.017120479393770857;0.016785571764911786;0.018970324350025308;0.018031143243974333;0.01698166749853106;0.01782726333165384;0.018611860013985775;0.015810363148109217;0.019195333022439587;0.017738920567148507
648.444232508769;0.028645326903686742;0.016724983632875706;0.01676393250953902;0.02769427927377131;0.01791733874518313;0.017827040394477987;0.01895411414302829;0.0159418649751557;0.01769834347557223;0.016579873956132852;0.026631552550386198;0.017818317847226546;0.016260192279293897;0.020785478843016958;0.022673059021538697;0.021926278453402982;0.019891160491673415;0.021336004770005943;0.021514880223328814;0.023082959044510742;0.022341874173098932;0.022411009871073192;0.021812864207774372;0.019747484163851914;0.016649154463491595;0.028655048191948123;0.025568126593202442;0.0171939628929321;0.015149775982679343;0.015716637828569305;0.016217525006089323;0.01640136477316844;0.016144037816060247;0.01557592028485073;0.01698369031501648;0.01881722520246656;0.016245009472882002;0.01690087611296172;0.01607950477442728;0.016406752085022826;0.016459814142435074;0.01775664982181189;0.015290736458732681;0.02013697260124216;0.017361668958991994;0.01763020900502968;0.014668893013778658;0.016413844515141517;0.014475738241546706;0.01802205368620902;0.018652408796148785;0.014380062035832534;0.018251097758762127;0.013507410974552445;0.01650301550209272;0.014952654344016797;0.01999054569978691;0.02087826277949535;0.013692290963080288;0.023928892689014835;0.016440408876309633;0.02222023427073899;0.011058344890430937;0.011934098908638663;0.012647041122121684;0.011789739259862441;0.013257893613739772;0.026918592893486394;0.014333874439292845;0.011504742097171271;0.012737336165991034;0.013384033342784199;0.013535994207716553;0.01331398184324503;0.01932633571627172;0.014772185084660688;0.022213578312706535;0.014043342127326124;0.013932975427144336;0.011311273175946743;0.0171070972380133;0.012678318488315795;0.014075264301217126;0.013974004871886015;0.013781705542843197;0.014038137331227992;0.01352938643870359;0.013966384554839869;0.013685322672655533;0.014011641405786973;0.014272421994797443;0.01472316301234674;0.014289816409099623;0.012706521285981596;0.01443084351004323;0.013920007018196607;0.01420254509030589;0.014478051357199775;0.013895105555392891;0.014220268934357;0.014513455000969096;0.014389670048821548;0.018342647017689215;0.015325944920690743;0.016255103762513;0.017368328065405482;0.01679253210343786;0.016566641936792355;0.017882723233931044;0.01675058825383377;0.016127436267781518;0.018308240514473904;0.015897685879356565;0.01729908539628015;0.01594557798074424;0.01701303070467538;0.016522061696909576;0.01884000384701339;0.018054255738701067;0.01727615150792885;0.017674848640887898;0.01843024304372131;0.015597599111695793;0.01934424045841085;0.017593428840648104
648.622627375947;0.028672195596244586;0.016692876071732664;0.016984108256281518;0.027761978354474526;0.01763702264717104;0.017325410369622145;0.019120361118738535;0.016119226468055466;0.017726556394607774;0.016272829979455405;0.026756415246177008;0.017694716459841997;0.01641209220342329;0.02092194005264828;0.022707460259952753;0.021742445231286205;0.0200837252705353;0.02134493442463045;0.02136783395484999;0.022982445395597788;0.022162503298259143;0.022898342856075688;0.02171829857066958;0.019605339027099423;0.016429780148175217;0.0287921165041852;0.025752254182243133;0.01729877537003393;0.015028290279734563;0.01573718370107694;0.016295467586188918;0.016270924512433303;0.01598813450012251;0.01533353480287016;0.016789235083306382;0.018860989979468116;0.01606908544892743;0.016777624880212495;0.01609140863288776;0.016343880007835224;0.016379043848835824;0.01771887682711849;0.015295245962911125;0.019981716854908804;0.017389530301850555;0.01735434803122749;0.014543296925087422;0.016490112907700038;0.014570435762717205;0.01805886117185302;0.018772581400367225;0.014387795536085615;0.01820164620165634;0.013299890464512444;0.016570756298378474;0.01521156310856126;0.019925326441128356;0.020962316750386508;0.013682142910224605;0.023988465584753968;0.016305891703446276;0.02205791820776048;0.01120114594209998;0.012038127613371252;0.012601601769809961;0.01187629238712236;0.013200069449971782;0.02695223474578812;0.014346326396751949;0.011586001684861095;0.0128390261647122;0.013593469451333556;0.013717322102315948;0.01332215268879017;0.019301496426092184;0.014789209983655576;0.022423261875889677;0.014026577867953787;0.013896091282140846;0.011197585662572744;0.017108135819263483;0.01258383074857301;0.014108468181964135;0.01385607265772657;0.013693740346059621;0.014111640650036693;0.013564819740804037;0.014075025622366214;0.013512748299888338;0.01408390474459893;0.014436252029942271;0.01464654247443263;0.014253907482195724;0.012825857517756679;0.014207148984298165;0.013863461637543095;0.01429707962933197;0.014447152816621971;0.01406136949389623;0.014264034576428714;0.014512704289228585;0.014462327339405128;0.018421768759310887;0.015294502996585923;0.016147345915946344;0.017123054218519767;0.01685367046874749;0.016467240078024928;0.01792302321055697;0.01693562075741273;0.016224585923739446;0.017993132237949114;0.01606976090928767;0.01720281327237796;0.016042762921923796;0.01696011635683704;0.01664191746569979;0.01904178593546485;0.01802259191667038;0.017228853908146928;0.01776098417190132;0.018503409713595542;0.01570216938589628;0.019115130634956304;0.01771510778235253
648.800984160704;0.028652103687388557;0.01684857974531366;0.017106444696497396;0.02761917765045086;0.017920437071711773;0.017507733981934198;0.018998787457814078;0.016165280447848165;0.017528247549366504;0.01651546425087222;0.026758785527262605;0.01785651697114225;0.016221935476050345;0.02088504312200804;0.022755421096390813;0.021900360774653432;0.02024954222365809;0.021179182359019496;0.021211205564949563;0.02292488183105352;0.022271546687560317;0.022645736056024112;0.021841659970855447;0.019768253341537142;0.016572740501169345;0.02859375771756855;0.02562429410226647;0.017235570338794956;0.0151801139970422;0.015940561907896115;0.01641518230390875;0.016335440326842126;0.016118668923232042;0.015596710699596866;0.01698855818700696;0.01875393906985928;0.016111171482468;0.016856531925990917;0.016060057922804814;0.0159807843303394;0.016559508392507437;0.017862925812232786;0.015520018468426005;0.02024708740922935;0.017244902671060963;0.017570583304760242;0.014676164665647555;0.016422702526127445;0.014496170848061554;0.017898569897037645;0.018645693227907194;0.014451224041269702;0.01822510243879641;0.01329479024267883;0.016300251559532214;0.015161098825383485;0.01984629457181627;0.02091039275379075;0.013961037403383085;0.023466867836613177;0.01616152919143695;0.022500983164885534;0.011287020370868485;0.012095368574474874;0.012531009589043384;0.011784481636830463;0.013315161157661211;0.02707358973526846;0.014406260753248846;0.011461566377478796;0.012822597152181345;0.013357362461355113;0.013572825905825304;0.013319297304265895;0.019335496392141206;0.014833518860387043;0.022189191422040302;0.013776244668324925;0.013899317597622881;0.011150090357246926;0.017046162391749352;0.012643452582882521;0.014220723539441043;0.013910099350366889;0.013725556587616414;0.014121246567793117;0.013497634838508276;0.013974572740510161;0.01359008139430462;0.013938825960958284;0.014138408919001713;0.014639001806240141;0.014026255804626617;0.012788109729055828;0.01411887078139101;0.013939150295899663;0.014171725854544072;0.0146057712868644;0.014098037681075093;0.014300708137794913;0.014474086787671106;0.014373489981671103;0.018425261428740455;0.015252633106985863;0.015999397126901484;0.017390531392945056;0.016818843646784834;0.016596930063246945;0.0180353408286978;0.01676481932316153;0.016106292562444332;0.01794996472928923;0.016003926258130716;0.017165897528927835;0.015910087247811917;0.016862237063452936;0.01641450446930563;0.018650138465830926;0.018140222839398673;0.0170540483849661;0.017861960360343456;0.018526413559585966;0.015640562752296725;0.019319330310874943;0.017509808383108748
