250615;164202;mainboard_temp[C]=;57.70;chamber_temp[C]=;26.90;mainboard_humidity=;14.80;chamber_humidity=;52.40;voltage=;10.81;On at=;7;
250615;164403;mainboard_temp[C]=;57.20;chamber_temp[C]=;28.00;mainboard_humidity=;15.30;chamber_humidity=;61.60;voltage=;10.84;On at=;7;
250615;164604;mainboard_temp[C]=;55.70;chamber_temp[C]=;28.80;mainboard_humidity=;16.60;chamber_humidity=;71.70;voltage=;10.85;On at=;7;
